imageFile,corrAns,sameOrDiff,ori,thisN,thisTrialN,thisRepN,keyResp.keys,keyResp.rt,keyResp.duration,trials_faceRecognition.thisRepN,trials_faceRecognition.thisTrialN,trials_faceRecognition.thisN,trials_faceRecognition.thisIndex,thisRow.t,notes,instructions.started,text.started,key_space.started,instructions.stopped,key_space.keys,key_space.rt,key_space.duration,trial.started,same_text.started,different_text.started,image.started,keyResp.started,arrow_left.started,arrow_right.started,trial.stopped,trials_faceRecognition.keyResp.keys,trials_faceRecognition.keyResp.rt,trials_faceRecognition.keyResp.duration,feedback.started,textCorr.started,same_text_cont.started,different_text_cont.started,image_cont.started,arrow_left_cont.started,arrow_right_cont.started,feedback.stopped,textCorr.stopped,same_text_cont.stopped,different_text_cont.stopped,image_cont.stopped,arrow_left_cont.stopped,arrow_right_cont.stopped,thanks_message.started,thank_you_message.started,thank_you_message.stopped,thanks_message.stopped,Participant ID,Age,Gender,session,date,expName,psychopyVersion,frameRate,expStart,
same/168_C2_DV.jpg,left,same,0,16,16,0,left,0.08600080001633614,None,0,16,16,16,14.060765100002754,,,,,,,,,14.050983600027394,14.060765100002754,14.060765100002754,14.060765100002754,14.060765100002754,14.060765100002754,14.060765100002754,14.158924000046682,left,0.08600080001633614,None,14.169303000031505,14.177532100002281,14.177532100002281,14.177532100002281,14.177532100002281,14.177532100002281,14.177532100002281,14.375106999999844,,,,,,,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
same/170_DV_C2.jpg,left,same,0,17,17,0,right,None,None,0,17,17,17,14.393801000027452,,,,,,,,,14.384498600033112,14.393801000027452,14.393801000027452,14.393801000027452,14.393801000027452,14.393801000027452,14.393801000027452,14.492431000049692,right,None,None,14.506217200018,14.513945700018667,14.513945700018667,14.513945700018667,14.513945700018667,14.513945700018667,14.513945700018667,14.708379000017885,,,,,,,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
same/235_C2_DV.jpg,left,same,0,18,18,0,right,0.11543350003194064,None,0,18,18,18,14.72728630003985,,,,,,,,,14.71834800002398,14.72728630003985,14.72728630003985,14.72728630003985,14.72728630003985,14.72728630003985,14.72728630003985,14.858907200046815,right,0.11543350003194064,None,14.871045400039293,14.878621500043664,14.878621500043664,14.878621500043664,14.878621500043664,14.878621500043664,14.878621500043664,15.075135000050068,,,,,,,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
same/303_DV_C2.jpg,left,same,0,19,19,0,right,0.14913530001649633,None,0,19,19,19,15.09368849999737,,,,,,,,,15.084648100018967,15.09368849999737,15.09368849999737,15.09368849999737,15.09368849999737,15.09368849999737,15.09368849999737,15.25927410001168,right,0.14913530001649633,None,15.271534600004088,15.27986360003706,15.27986360003706,15.27986360003706,15.27986360003706,15.27986360003706,15.27986360003706,15.475126800010912,,,,,,,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/013_235_R.jpg,right,different,0,20,20,0,right,0.1727489999611862,None,0,20,20,20,15.494429000013042,,,,,,,,,15.487944299995434,15.494429000013042,15.494429000013042,15.494429000013042,15.494429000013042,15.494429000013042,15.494429000013042,15.67528870003298,right,0.1727489999611862,None,15.687529600050766,15.694646200048737,15.694646200048737,15.694646200048737,15.694646200048737,15.694646200048737,15.694646200048737,15.891054000006989,,,,,,,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/019_074_L.jpg,right,different,0,21,21,0,left,0.006992699985858053,None,0,21,21,21,15.907528700015973,,,,,,,,,15.899920399999246,15.907528700015973,15.907528700015973,15.907528700015973,15.907528700015973,15.907528700015973,15.907528700015973,15.924921500030905,left,0.006992699985858053,None,15.934253200015519,15.941279600025155,15.941279600025155,15.941279600025155,15.941279600025155,15.941279600025155,15.941279600025155,16.125109700020403,16.140926700027194,16.140926700027194,16.140926700027194,16.140926700027194,16.140926700027194,16.140926700027194,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/025_235_L.jpg,right,different,0,22,22,0,right,0.014130700030364096,None,0,22,22,22,16.140926700027194,,,,,,,,,16.133929900010116,16.140926700027194,16.140926700027194,16.140926700027194,16.140926700027194,16.140926700027194,16.140926700027194,16.158186300017405,right,0.014130700030364096,None,16.17020400002366,16.174746000033338,16.174746000033338,16.174746000033338,16.174746000033338,16.174746000033338,16.174746000033338,16.357885400007945,16.37436970003182,16.37436970003182,16.37436970003182,16.37436970003182,16.37436970003182,16.37436970003182,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/049_218_L.jpg,right,different,0,23,23,0,left,0.0033420000108890235,None,0,23,23,23,16.37436970003182,,,,,,,,,16.366360100044403,16.37436970003182,16.37436970003182,16.37436970003182,16.37436970003182,16.37436970003182,16.37436970003182,16.391564000048675,left,0.0033420000108890235,None,16.403339500015136,16.4080083000008,16.4080083000008,16.4080083000008,16.4080083000008,16.4080083000008,16.4080083000008,16.59139590000268,16.607614600041416,16.607614600041416,16.607614600041416,16.607614600041416,16.607614600041416,16.607614600041416,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/076_109_R.jpg,right,different,0,24,24,0,left,0.19483009999385104,None,0,24,24,24,16.607614600041416,,,,,,,,,16.600335100025404,16.607614600041416,16.607614600041416,16.607614600041416,16.607614600041416,16.607614600041416,16.607614600041416,16.808033300039824,left,0.19483009999385104,None,16.81714410003042,16.824263800051995,16.824263800051995,16.824263800051995,16.824263800051995,16.824263800051995,16.824263800051995,17.00773090001894,17.024208899994846,17.024208899994846,17.024208899994846,17.024208899994846,17.024208899994846,17.024208899994846,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/077_133_R.jpg,right,different,0,25,25,0,left,0.14669169997796416,None,0,25,25,25,17.024208899994846,,,,,,,,,17.01674470002763,17.024208899994846,17.024208899994846,17.024208899994846,17.024208899994846,17.024208899994846,17.024208899994846,17.17494140000781,left,0.14669169997796416,None,17.18446420005057,17.190842400013935,17.190842400013935,17.190842400013935,17.190842400013935,17.190842400013935,17.190842400013935,17.37432580004679,17.39061890001176,17.39061890001176,17.39061890001176,17.39061890001176,17.39061890001176,17.39061890001176,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/091_283_R.jpg,right,different,0,26,26,0,right,0.0031572000007145107,None,0,26,26,26,17.39061890001176,,,,,,,,,17.382657000038307,17.39061890001176,17.39061890001176,17.39061890001176,17.39061890001176,17.39061890001176,17.39061890001176,17.408168800000567,right,0.0031572000007145107,None,17.419805000012275,17.42418319999706,17.42418319999706,17.42418319999706,17.42418319999706,17.42418319999706,17.42418319999706,17.60767970001325,17.624149100040086,17.624149100040086,17.624149100040086,17.624149100040086,17.624149100040086,17.624149100040086,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
