imageFile,corrAns,sameOrDiff,ori,thisN,thisTrialN,thisRepN,keyResp.keys,keyResp.rt,keyResp.duration,trials_faceRecognition.thisRepN,trials_faceRecognition.thisTrialN,trials_faceRecognition.thisN,trials_faceRecognition.thisIndex,thisRow.t,notes,instructions.started,text.started,key_space.started,instructions.stopped,key_space.keys,key_space.rt,key_space.duration,trial.started,same_text.started,different_text.started,image.started,keyResp.started,arrow_left.started,arrow_right.started,trial.stopped,trials_faceRecognition.keyResp.keys,trials_faceRecognition.keyResp.rt,trials_faceRecognition.keyResp.duration,feedback.started,textCorr.started,same_text_cont.started,different_text_cont.started,image_cont.started,arrow_left_cont.started,arrow_right_cont.started,feedback.stopped,textCorr.stopped,same_text_cont.stopped,different_text_cont.stopped,image_cont.stopped,arrow_left_cont.stopped,arrow_right_cont.stopped,Participant ID,Age,Gender,session,date,expName,psychopyVersion,frameRate,expStart,
different/013_235_R.jpg,right,different,0,20,20,0,right,0.11767150001833215,None,0,20,20,20,13.765665500017349,,,,,,,,,13.7593822000199,13.765665500017349,13.765665500017349,13.765665500017349,13.765665500017349,13.765665500017349,13.765665500017349,13.887304199975915,right,0.11767150001833215,None,13.90029299998423,13.907004799984861,13.907004799984861,13.907004799984861,13.907004799984861,13.907004799984861,13.907004799984861,14.103324499970768,,,,,,,857342,42134123412,adadasda,001,2024-12-31_14h48.19.011,glasgowFaceRecognition-Yagmur,2024.2.4,60.09467314137715,2024-12-31 14h48.31.752190 +0300,
different/019_074_L.jpg,right,different,0,21,21,0,right,0.14442500000586733,None,0,21,21,21,14.20261209999444,,,,,,,,,14.198597299982794,14.20261209999444,14.20261209999444,14.20261209999444,14.20261209999444,14.20261209999444,14.20261209999444,14.354194200015627,right,0.14442500000586733,None,14.36949289997574,14.374469799979124,14.374469799979124,14.374469799979124,14.374469799979124,14.374469799979124,14.374469799979124,14.569814299989957,,,,,,,857342,42134123412,adadasda,001,2024-12-31_14h48.19.011,glasgowFaceRecognition-Yagmur,2024.2.4,60.09467314137715,2024-12-31 14h48.31.752190 +0300,
different/025_235_L.jpg,right,different,0,22,22,0,left,0.1384579999721609,None,0,22,22,22,14.67234260000987,,,,,,,,,14.668533999996725,14.67234260000987,14.67234260000987,14.67234260000987,14.67234260000987,14.67234260000987,14.67234260000987,14.8206949000014,left,0.1384579999721609,None,14.831524599983823,14.836604200012516,14.836604200012516,14.836604200012516,14.836604200012516,14.836604200012516,14.836604200012516,15.020463599998038,15.128190400020685,15.128190400020685,15.128190400020685,15.128190400020685,15.128190400020685,15.128190400020685,857342,42134123412,adadasda,001,2024-12-31_14h48.19.011,glasgowFaceRecognition-Yagmur,2024.2.4,60.09467314137715,2024-12-31 14h48.31.752190 +0300,
different/049_218_L.jpg,right,different,0,23,23,0,left,0.15458959998795763,None,0,23,23,23,15.128190400020685,,,,,,,,,15.123449200007599,15.128190400020685,15.128190400020685,15.128190400020685,15.128190400020685,15.128190400020685,15.128190400020685,15.287184700020589,left,0.15458959998795763,None,15.296521299984306,15.303054100018926,15.303054100018926,15.303054100018926,15.303054100018926,15.303054100018926,15.303054100018926,15.487123799975961,15.593719700002111,15.593719700002111,15.593719700002111,15.593719700002111,15.593719700002111,15.593719700002111,857342,42134123412,adadasda,001,2024-12-31_14h48.19.011,glasgowFaceRecognition-Yagmur,2024.2.4,60.09467314137715,2024-12-31 14h48.31.752190 +0300,
different/076_109_R.jpg,right,different,0,24,24,0,left,0.15260490000946447,None,0,24,24,24,15.593719700002111,,,,,,,,,15.589303100015968,15.593719700002111,15.593719700002111,15.593719700002111,15.593719700002111,15.593719700002111,15.593719700002111,15.753931000013836,left,0.15260490000946447,None,15.764384499983862,15.769960800011177,15.769960800011177,15.769960800011177,15.769960800011177,15.769960800011177,15.769960800011177,15.953852200007532,15.97897469997406,15.97897469997406,15.97897469997406,15.97897469997406,15.97897469997406,15.97897469997406,857342,42134123412,adadasda,001,2024-12-31_14h48.19.011,glasgowFaceRecognition-Yagmur,2024.2.4,60.09467314137715,2024-12-31 14h48.31.752190 +0300,
different/077_133_R.jpg,right,different,0,25,25,0,left,0.22351119999075308,None,0,25,25,25,15.97897469997406,,,,,,,,,15.974001800001133,15.97897469997406,15.97897469997406,15.97897469997406,15.97897469997406,15.97897469997406,15.97897469997406,16.203956599987578,left,0.22351119999075308,None,16.21369840000989,16.219747099967208,16.219747099967208,16.219747099967208,16.219747099967208,16.219747099967208,16.219747099967208,16.40360249998048,16.51100850000512,16.51100850000512,16.51100850000512,16.51100850000512,16.51100850000512,16.51100850000512,857342,42134123412,adadasda,001,2024-12-31_14h48.19.011,glasgowFaceRecognition-Yagmur,2024.2.4,60.09467314137715,2024-12-31 14h48.31.752190 +0300,
different/091_283_R.jpg,right,different,0,26,26,0,left,0.1479960000142455,None,0,26,26,26,16.51100850000512,,,,,,,,,16.50636860000668,16.51100850000512,16.51100850000512,16.51100850000512,16.51100850000512,16.51100850000512,16.51100850000512,16.670366999984253,left,0.1479960000142455,None,16.68122209998546,16.686385400011204,16.686385400011204,16.686385400011204,16.686385400011204,16.686385400011204,16.686385400011204,16.87021859997185,16.977052200003527,16.977052200003527,16.977052200003527,16.977052200003527,16.977052200003527,16.977052200003527,857342,42134123412,adadasda,001,2024-12-31_14h48.19.011,glasgowFaceRecognition-Yagmur,2024.2.4,60.09467314137715,2024-12-31 14h48.31.752190 +0300,
different/092_283_L.jpg,right,different,0,27,27,0,left,0.11390290001872927,None,0,27,27,27,16.977052200003527,,,,,,,,,16.97280539997155,16.977052200003527,16.977052200003527,16.977052200003527,16.977052200003527,16.977052200003527,16.977052200003527,17.10559039999498,left,0.11390290001872927,None,17.130705300020054,17.136115600005724,17.136115600005724,17.136115600005724,17.136115600005724,17.136115600005724,17.136115600005724,17.319624299998395,,,,,,,857342,42134123412,adadasda,001,2024-12-31_14h48.19.011,glasgowFaceRecognition-Yagmur,2024.2.4,60.09467314137715,2024-12-31 14h48.31.752190 +0300,
different/102_224_R.jpg,right,different,0,28,28,0,left,0.09649339999305084,None,0,28,28,28,17.425596299988683,,,,,,,,,17.42066070000874,17.425596299988683,17.425596299988683,17.425596299988683,17.425596299988683,17.425596299988683,17.425596299988683,17.536669299995992,left,0.09649339999305084,None,17.54632219998166,17.552792500006035,17.552792500006035,17.552792500006035,17.552792500006035,17.552792500006035,17.552792500006035,17.736663500021677,17.83785650000209,17.83785650000209,17.83785650000209,17.83785650000209,17.83785650000209,17.83785650000209,857342,42134123412,adadasda,001,2024-12-31_14h48.19.011,glasgowFaceRecognition-Yagmur,2024.2.4,60.09467314137715,2024-12-31 14h48.31.752190 +0300,
different/106_224_L.jpg,right,different,0,29,29,0,left,0.13280969997867942,None,0,29,29,29,17.83785650000209,,,,,,,,,17.83401639998192,17.83785650000209,17.83785650000209,17.83785650000209,17.83785650000209,17.83785650000209,17.83785650000209,17.987416199990548,left,0.13280969997867942,None,18.003328699967824,18.0083239999949,18.0083239999949,18.0083239999949,18.0083239999949,18.0083239999949,18.0083239999949,18.202857199998107,,,,,,,857342,42134123412,adadasda,001,2024-12-31_14h48.19.011,glasgowFaceRecognition-Yagmur,2024.2.4,60.09467314137715,2024-12-31 14h48.31.752190 +0300,
different/116_067_R.jpg,right,different,0,30,30,0,left,0.11825010000029579,None,0,30,30,30,18.309322700020857,,,,,,,,,18.30475110001862,18.309322700020857,18.309322700020857,18.309322700020857,18.309322700020857,18.309322700020857,18.309322700020857,18.436804199998733,left,0.11825010000029579,None,18.44634089997271,18.45280859997729,18.45280859997729,18.45280859997729,18.45280859997729,18.45280859997729,18.45280859997729,18.636290800001007,18.65327479998814,18.65327479998814,18.65327479998814,18.65327479998814,18.65327479998814,18.65327479998814,857342,42134123412,adadasda,001,2024-12-31_14h48.19.011,glasgowFaceRecognition-Yagmur,2024.2.4,60.09467314137715,2024-12-31 14h48.31.752190 +0300,
different/120_133_R.jpg,right,different,0,31,31,0,,,,0,31,31,31,18.65327479998814,,,,,,,,,18.64968679996673,18.65327479998814,18.65327479998814,18.65327479998814,18.65327479998814,18.65327479998814,18.65327479998814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
